mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	study_catalog	source	dataset_name	sample_id_x	split	run_accession	sample_id_y	country	project_accession	sample_accession	Center Name	study_accession
MAG_185	koumiss	koumiss	milk	dairy	fermented_dairy	91.37	2.65	349	2491146	55.54	12311	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp002418375	Du2023		MAG_185		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_581	koumiss	koumiss	milk	dairy	fermented_dairy	65.5	1.72	408	2541543	37.67	9489	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	Du2023		MAG_581		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_582	koumiss	koumiss	milk	dairy	fermented_dairy	55.17	1.72	241	2514274	43.57	15313	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D casseliflavus	Du2023		MAG_582		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_583	koumiss	koumiss	milk	dairy	fermented_dairy	89.96	2.32	267	1949686	39.88	9646	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_G	Enterococcus_G italicus	Du2023		MAG_583		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_584	koumiss	koumiss	milk	dairy	fermented_dairy	95.97	0.88	433	3820885	46.47	12087	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	Du2023		MAG_584		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_585	koumiss	koumiss	milk	dairy	fermented_dairy	72.41	5.17	616	2342845	34.0	4374	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	Du2023		MAG_585		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_586	koumiss	koumiss	milk	dairy	fermented_dairy	97.7	0.66	193	2676614	70.91	26567	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria salsicia	Du2023		MAG_586		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_587	koumiss	koumiss	milk	dairy	fermented_dairy	99.06	1.99	149	2383770	41.86	33577	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus kefiri	Du2023		MAG_587		Du2023	['SRR8731938', 'SRR8731939', 'SRR8731940', 'SRR8731941', 'SRR8731942', 'SRR8731943']	['B4', 'B3', 'B2', 'B1', 'B7', 'B5']	China	PRJNA527179	['SAMN11130137', 'SAMN11130136', 'SAMN11130135', 'SAMN11130134', 'SAMN11130139', 'SAMN11130138']	INNER MONGOLIA AGRICULTURAL UNIVERSITY	SRP188491
MAG_5	nunu	nunu	milk	dairy	fermented_dairy	83.33	1.99	998	3622318	57.83	4027	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Du2023		MAG_5		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_6	nunu	nunu	milk	dairy	fermented_dairy	71.87	2.06	629	3778646	57.99	7442	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasipneumoniae	Du2023		MAG_6		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_10	nunu	nunu	milk	dairy	fermented_dairy	51.72	1.72	1406	4815789	50.89	3869	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia flexneri	Du2023		MAG_10		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_19	nunu	nunu	milk	dairy	fermented_dairy	98.94	0.47	86	5243648	57.65	112383	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Du2023		MAG_19		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_27	nunu	nunu	milk	dairy	fermented_dairy	99.62	0.0	70	2661231	38.18	74983	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium_B	Du2023		MAG_27		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_41	nunu	nunu	milk	dairy	fermented_dairy	77.39	1.42	386	1434271	52.41	4219	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum	Du2023		MAG_41		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_49	nunu	nunu	milk	dairy	fermented_dairy	100.0	0.0	38	1737223	39.26	72056	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc pseudomesenteroides	Du2023		MAG_49		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_94	nunu	nunu	milk	dairy	fermented_dairy	88.49	1.95	553	2920659	39.54	6455	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Du2023		MAG_94		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_96	nunu	nunu	milk	dairy	fermented_dairy	84.3	1.97	1007	3704351	57.61	4227	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Du2023		MAG_96		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_107	nunu	nunu	milk	dairy	fermented_dairy	67.86	8.62	565	1274426	36.83	2196	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	Du2023		MAG_107		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_115	nunu	nunu	milk	dairy	fermented_dairy	83.85	2.65	397	1451572	53.14	4282	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus fermentum	Du2023		MAG_115		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_142	nunu	nunu	milk	dairy	fermented_dairy	85.27	5.1	386	1642815	45.05	4854	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella confusa	Du2023		MAG_142		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_165	nunu	nunu	milk	dairy	fermented_dairy	93.74	1.1	273	1828519	37.43	10555	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus_B	Macrococcus_B caseolyticus	Du2023		MAG_165		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_301	nunu	nunu	milk	dairy	fermented_dairy	59.56	2.7	606	1526171	71.27	2509	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia kristinae	Du2023		MAG_301		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_302	nunu	nunu	milk	dairy	fermented_dairy	60.97	0.98	673	2051373	43.11	3223	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella confusa	Du2023		MAG_302		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_303	nunu	nunu	milk	dairy	fermented_dairy	97.55	5.71	325	2174456	37.66	13258	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unknown28	Du2023		MAG_303		Du2023	['ERR1981166', 'ERR1981167', 'ERR1981168', 'ERR1981169', 'ERR1981170', 'ERR1981171', 'ERR1981172', 'ERR1981173', 'ERR1981174', 'ERR1981175', 'ERR2014805', 'ERR2014806', 'ERR2014807', 'ERR2014808', 'ERR2014809', 'ERR2014810', 'ERR2014811', 'ERR2014812', 'ERR2014813', 'ERR2014814']	['Nunu10', 'Nunu9', 'Nunu8', 'Nunu7', 'Nunu6', 'Nunu5', 'Nunu4', 'Nunu3', 'Nunu2', 'Nunu1']	Ghana	PRJEB20873	['SAMEA104075947', 'SAMEA104075946', 'SAMEA104075945', 'SAMEA104075944', 'SAMEA104075943', 'SAMEA104075942', 'SAMEA104075941', 'SAMEA104075940', 'SAMEA104075939', 'SAMEA104075938']	TEAGASC	ERP023064
MAG_157	sourdough	sourdough	wheat	grains	sourdough	90.84	4.11	766	3082045	36.56	4543	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus pentosaceus	Du2023		MAG_157		Du2023	['SRR9701327', 'SRR9701328']	L-M2	China	PRJNA554763	['SAMN12283268', 'SAMN12283300']	HARBIN UNIVERSITY OF COMMERCE	SRP215175
MAG_616	sourdough	sourdough	wheat	grains	sourdough	94.0	3.43	424	2248259	42.7	8128	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus curvatus	Du2023		MAG_616		Du2023	['SRR9701327', 'SRR9701328']	L-M2	China	PRJNA554763	['SAMN12283268', 'SAMN12283300']	HARBIN UNIVERSITY OF COMMERCE	SRP215175
MAG_617	sourdough	sourdough	wheat	grains	sourdough	55.6	7.3	1629	4066036	44.47	2397	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D casseliflavus	Du2023		MAG_617		Du2023	['SRR9701327', 'SRR9701328']	L-M2	China	PRJNA554763	['SAMN12283268', 'SAMN12283300']	HARBIN UNIVERSITY OF COMMERCE	SRP215175
MAG_17	soy sauce	soy_sauce	soybean	legume	fermented_soybean	98.82	1.58	162	2929155	46.8	30609	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	unknown15	Du2023		MAG_17		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_33	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.0	3.0	188	4257025	36.28	34299	Bacteria	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Virgibacillus	Virgibacillus dokdonensis	Du2023		MAG_33		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_35	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.57	0.0	38	2704170	60.27	109050	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	unknown20	Du2023		MAG_35		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_99	soy sauce	soy_sauce	soybean	legume	fermented_soybean	96.42	2.76	201	2623152	38.21	22759	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium_B	Du2023		MAG_99		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_100	soy sauce	soy_sauce	soybean	legume	fermented_soybean	95.77	1.58	42	2903437	27.32	134502	Bacteria	Firmicutes_A	Clostridia	Tissierellales	SIT17	Senegalia	unknown16	Du2023		MAG_100		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_103	soy sauce	soy_sauce	soybean	legume	fermented_soybean	85.68	7.22	596	2504266	35.35	5228	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus halophilus	Du2023		MAG_103		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_112	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.45	1.1	43	2899132	32.93	180495	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus nepalensis	Du2023		MAG_112		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
MAG_120	soy sauce	soy_sauce	soybean	legume	fermented_soybean	50.21	0.26	536	1317744	51.22	2490	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Kroppenstedtia	unknown24	Du2023		MAG_120		Du2023	['SRR11362479', 'SRR11362480', 'SRR11362481', 'SRR11362492', 'SRR11362493']	['ganjang_metagenome_180', 'ganjang_metagenome_90', 'ganjang_metagenome_60', 'ganjang_metagenom_40', 'ganjang_metagenome_20']	Korean	PRJNA613738	SAMN14419043	CHUNG-ANG UNIVIERSITY	SRP253535
